Gene_id	Gene_Symbol	chr	pos	estimate	pvalue	fdr
ENSG00000228043	SPOPL-DT	2	138418284	-0,695547497553126	0,192181272834684	0,965421393857074
ENSG00000228055	FAM245A	10	87396561	-0,652159069136317	0,232988289270632	0,965421393857074
ENSG00000228057	SEC63P1	1	97545701	-0,348137642997817	0,56586155128787	0,99310702225313
ENSG00000228060	PABPC4-AS1	1	39565052	-0,493194043579943	0,398523782594694	0,984558524948183
ENSG00000228063	LYPLAL1-DT	1	218976672	-0,077484537058049	0,901442432146681	0,995709969499017
ENSG00000228065	LINC01515	10	65570338	0,112241857961659	0,857389868063956	0,993792801619585
ENSG00000228084		1	99968382	0,861399395774678	0,0606373245349162	0,890253562318562
ENSG00000228108	SPTBN1-AS1	2	54516048	-0,723230319961571	0,167341889964079	0,953747428667611
ENSG00000228109	MELTF-AS1	3	196999460	-0,530331908012355	0,357903921923231	0,982296443158421
ENSG00000228113		7	88219359	-0,548719395102883	0,338192565525922	0,982113493014118
ENSG00000228126	FALEC	1	150515757	-0,563817150257216	0,322218468434564	0,982113493014118
ENSG00000228135	LINC01494	2	218900811	-0,737117725600878	0,155260914625911	0,95214945453794
ENSG00000228139	LINC01402	X	120117642	-0,671501568417328	0,214527003653758	0,965421393857074
ENSG00000228140	EFHD2-AS1	1	15402979	-0,508485848332572	0,381671900000689	0,984558524948183
ENSG00000228142		9	95650104	-0,644385878366955	0,240523994004753	0,965421393857074
ENSG00000228151		7	149398204	-0,673017132129084	0,213098434889552	0,965421393857074
ENSG00000228172		1	25816749	0,172772872311118	0,781118123886929	0,993532078360381
ENSG00000228192	ZNF691-DT	1	42832522	-0,463401261417888	0,431834693684932	0,98923296835949
ENSG00000228204		7	50866747	0,341112229139984	0,574258595089524	0,99310702225313
ENSG00000228205		3	184149704	0,598300087073043	0,286489874652737	0,975862676302738
ENSG00000228215	LINC02770	1	191823432	-0,339661903455661	0,575994937222532	0,99310702225313
ENSG00000228221	LINC00578	3	177441910	-0,0831738395391763	0,894222006398819	0,994509437527354
ENSG00000228222		2	167293171	-0,916446538673698	0,0286260419247822	0,84613740671208
ENSG00000228223	HCG11	6	26521709	-0,33856696132521	0,577306452146297	0,99310702225313
ENSG00000228224	NACA4P	8	101361794	0,945648619767339	0,0150861015321233	0,832033781075113
ENSG00000228232	GAPDHP1	X	39787132	0,131000459440194	0,833683335043476	0,993532078360381
ENSG00000228242	XPC-AS1	3	14144637	-0,0576526268772174	0,926635080469021	0,996770025722935
ENSG00000228252	COL6A4P2	3	130212823	0,786347896173536	0,114673237183926	0,922334526773186
ENSG00000228253	MT-ATP8	MT	8366	0,751466002602947	0,143060544871239	0,947913339947632
ENSG00000228265			NA	-0,572386121171965	0,313239761961827	0,982113493014118
ENSG00000228274		22	38667585	-0,0150060068140462	0,980894475798014	0,999555859778735
ENSG00000228283	KATNBL1P6	6	146802359	-0,222685188605845	0,718829485397428	0,99310702225313
ENSG00000228288	PCAT6	1	202810850	0,688045092598498	0,199078901919136	0,965421393857074
ENSG00000228300	FAM174C	19	1275530	0,759667039461101	0,136220463592223	0,938195572748852
ENSG00000228315	GUSBP11	22	23638487	-0,749784065417101	0,144475499833938	0,947913339947632
ENSG00000228323	MYADM-AS1	19	53854581	-0,706362466001904	0,1823605853646	0,957302676590038
ENSG00000228340	MIR646HG	20	60087661	0,201313192369158	0,745422075686752	0,99310702225313
ENSG00000228343		X	48579774	0,119947453803176	0,847645164433067	0,993532078360381
ENSG00000228350	LINC02585	3	48663776	-0,229482477217949	0,710399012375015	0,99310702225313
ENSG00000228363	CHMP3-AS1	2	86562070	-0,51226832997607	0,377530377410087	0,983503503535189
ENSG00000228372	SMIM10L2B-AS1	X	135059685	-0,11657860661915	0,851904410464964	0,993532078360381
ENSG00000228393	LINC01004	7	104950315	-0,119321706556994	0,848436168465927	0,993532078360381
ENSG00000228395		9	128528657	-0,534131583180493	0,35380816964951	0,982218422781925
ENSG00000228397	LINC01635	1	22023990	-0,338757214438485	0,577078528658544	0,99310702225313
ENSG00000228407		1	52160261	0,58587428676538	0,299239427720982	0,97884183696954
ENSG00000228409	CCT6P1	7	65751037	0,490183043068228	0,40186207741679	0,984558524948183
ENSG00000228412	LNC-LBCS	6	19323428	0,712699034371173	0,17667533182678	0,95679425076844
ENSG00000228414	REL-DT	2	60823069	-0,496657518221487	0,394691926714921	0,984558524948183
ENSG00000228420	LINC01768	1	109828355	-0,724356728292476	0,166352276895172	0,953747428667611
ENSG00000228422	LINC00687	20	11800463	-0,460320266817134	0,435314067671474	0,989885649445493
ENSG00000228427		X	71183382	0,191676024399024	0,757453235604207	0,99333514797016
ENSG00000228430		9	81977614	0,0836457979868762	0,893623184240122	0,994509437527354
ENSG00000228436	RRAGC-DT	1	38859912	-0,45668357836251	0,439429048301217	0,990067273717668
ENSG00000228439			NA	-0,0207068607845506	0,973637090213044	0,999555859778735
ENSG00000228451	SDAD1P1	8	26375913	-0,612640215758086	0,271958893401613	0,973507343773779
ENSG00000228463		1	257864	0,946783754393734	0,0146184991701708	0,832033781075113
ENSG00000228474	OST4	2	27070472	0,0931956761913202	0,881511573698669	0,994486163280164
ENSG00000228484		10	114764788	-0,33468407300595	0,581961765574191	0,99310702225313
ENSG00000228486	C2orf92	2	97664217	0,219333961116176	0,722990884780351	0,99310702225313
ENSG00000228502	EEF1A1P11	1	96446930	0,115739054108869	0,852966125783449	0,993532078360381
ENSG00000228506	PNISR-AS1	6	99424911	-0,931593093923023	0,0212557569080725	0,84613740671208
ENSG00000228509		2	190672297	0,114021436873875	0,855138584739023	0,993532078360381
ENSG00000228510		9	128444587	-0,843288452949732	0,072694851732329	0,900357690051989
ENSG00000228519	RANBP1P1	X	25645722	0,689282751704752	0,197936293559005	0,965421393857074
ENSG00000228526	MIR34AHG	1	9148011	0,607000154940747	0,277650220283107	0,9743470140708
ENSG00000228532	SUMO2P21	X	115718942	0,305638392241034	0,616995721163726	0,99310702225313
ENSG00000228544	CCDC183-AS1	9	136803927	-0,617209319476775	0,267371255848323	0,971750662542513
ENSG00000228560		1	159346166	-0,279729415205088	0,648538416064847	0,99310702225313
ENSG00000228566		10	63664664	-0,893307519854377	0,0411584712357433	0,861757477718564
ENSG00000228589	SPCS2P4	1	28095742	0,657148327879107	0,228186249772088	0,965421393857074
ENSG00000228594	FNDC10	1	1598012	-0,197496855821348	0,750183598410588	0,99310702225313
ENSG00000228614			NA	-0,794784791453032	0,108095113076221	0,912361939149433
ENSG00000228616			NA	-0,638268859074405	0,246499775927676	0,965421393857074
ENSG00000228623	ZNF883	9	112957722	0,590845157685848	0,294121726557033	0,976013485466734
ENSG00000228624	HDAC2-AS2	6	113969701	-0,971347378231806	0,00579702283430288	0,831122812229914
ENSG00000228625		1	227178333	-0,663674679310366	0,221946567120535	0,965421393857074
ENSG00000228629		19	36528318	0,386387257761349	0,520567668400271	0,991746205611134
ENSG00000228630	HOTAIR	12	53962308	-0,369146951057982	0,540891808364646	0,991746205611134
ENSG00000228638	FCF1P2	3	48290793	0,880909118415168	0,0484437113558079	0,883623638982895
ENSG00000228643		2	286419	-0,33470704624514	0,581934202118077	0,99310702225313
ENSG00000228649	SNHG26	7	22854126	0,565389025741351	0,32056660961451	0,982113493014118
ENSG00000228651			NA	0,55904012440257	0,327251713021166	0,982113493014118
ENSG00000228672	PROB1	5	139390592	0,711139503372984	0,178069781017466	0,95679425076844
ENSG00000228679		6	83983728	0,66677066411513	0,219003348258158	0,965421393857074
ENSG00000228696	ARL17B	17	46274784	0,606093313671155	0,278568203236685	0,9743470140708
ENSG00000228701	TNKS2-DT	10	91782835	-0,288591230704763	0,637720374451047	0,99310702225313
ENSG00000228705	LINC00659	20	62772980	-0,378565848843802	0,529768968705838	0,991746205611134
ENSG00000228716	DHFR	5	80626226	-0,153450461750126	0,805390302341115	0,993532078360381
ENSG00000228718	LINC02521	6	2617144	0,946414622109504	0,0147700310877079	0,832033781075113
ENSG00000228737		5	141618414	-0,472405110416324	0,421703048954185	0,987318709417338
ENSG00000228775	WEE2-AS1	7	141704003	-0,575151112520061	0,310356416099583	0,982113493014118
ENSG00000228782	MRPL45P2	17	47450568	-0,0751663280316218	0,904385456845649	0,996062456789549
ENSG00000228784	LINC00954	2	19868860	-0,0103661326553061	0,986801666360248	0,999555859778735
ENSG00000228789	HCG22	6	31053450	-0,67502407806407	0,211210786849947	0,965421393857074
ENSG00000228791	THRB-AS1	3	24494087	-0,760265850728714	0,135724912750187	0,938195572748852
ENSG00000228794	LINC01128	1	825138	-0,0241809753385745	0,969214826639847	0,999509917921462
ENSG00000228798			NA	0,89284224184264	0,0414250013711252	0,861757477718564
ENSG00000228801	PCMTD1-DT	8	51899268	0,499083195687424	0,3920134490611	0,984558524948183
ENSG00000228809		20	16714844	0,0304450997265716	0,961242084321317	0,999509917921462
ENSG00000228824	MIR4500HG	13	87427214	-0,636468797266781	0,248265826742945	0,966751373197314
ENSG00000228830		1	234607008	-0,765324969905115	0,13155962624539	0,933324032866178
ENSG00000228834	ATP5MFP2	6	108907615	-0,892763854340603	0,0414699587385878	0,861757477718564
ENSG00000228835		18	32769795	0,31472430938993	0,605997809313389	0,99310702225313
ENSG00000228839	PIK3IP1-DT	22	31292499	-0,471920478562764	0,422246987687658	0,987318709417338
ENSG00000228842	PCDH9-AS2	13	66825169	-0,201881371968747	0,744713500041929	0,99310702225313
ENSG00000228847	ATP5MC2P4	X	42098754	-0,363868765207122	0,547144554649085	0,991746205611134
ENSG00000228857	ACTR3-AS1	2	113831049	0,212616760747763	0,731341621018814	0,99310702225313
ENSG00000228861	RPL23AP12	21	39127568	0,163270614173556	0,793044724179713	0,993532078360381
ENSG00000228878	SEPTIN7-DT	7	35751856	0,410295212945875	0,492647396445768	0,991253956739197
ENSG00000228887	EEF1DP1	19	14070342	0,0357432984092233	0,954499911287317	0,999509917921462
ENSG00000228889	UBAC2-AS1	13	99181223	-0,0787816973301233	0,899795885544561	0,99561231036404
ENSG00000228903	RASA4CP	7	44026951	0,874086851118884	0,0526093757871246	0,888394722243262
ENSG00000228918	LINC01344	1	182096338	-0,366528546006105	0,543991927293936	0,991746205611134
ENSG00000228929	RPS13P2	1	52772194	0,0182775852045245	0,976729551532674	0,999555859778735
ENSG00000228956	SATB1-AS1	3	18445024	0,681684450421536	0,20498009043807	0,965421393857074
ENSG00000228971	LINC02607	1	95510059	0,788813412026455	0,11273883394094	0,919034422845786
ENSG00000228981		4	143349275	-0,27914919548249	0,649247745083136	0,99310702225313
ENSG00000228983	SLC47A1P1	17	19579943	0,109996093570519	0,860231555559564	0,994219509170137
ENSG00000229005	HNF4A-AS1	20	44372746	-0,749612891233564	0,144619731869538	0,947913339947632
ENSG00000229017	LINC01277	6	142966293	-0,305843531630931	0,616747036809649	0,99310702225313
ENSG00000229018	PMS2P7	7	73005541	0,48819772131484	0,40406675730758	0,984558524948183
ENSG00000229021		1	151994531	0,421927657481356	0,479179764864424	0,991253956739197
ENSG00000229037	MRPL32P2	X	53807776	0,0091770633235115	0,988315564083935	0,999739079336143
ENSG00000229043	ZFAND2A-DT	7	1160374	-0,81290922118455	0,0943697358234916	0,900768950094718
ENSG00000229044		1	31333067	0,203659662907116	0,742496345659785	0,99310702225313
ENSG00000229051	LINC01788	1	70706441	-0,271325332425898	0,658824612774966	0,99310702225313
ENSG00000229066		2	175257250	0,882770069703949	0,0473264078931605	0,87808689106387
ENSG00000229067		1	91600171	-0,3413254005405	0,574003466300161	0,99310702225313
ENSG00000229083	PSMA6P2	X	12825840	0,595156808920076	0,289701366517756	0,976013485466734
ENSG00000229089	ANKRD20A8P	2	94791103	0,541367545935576	0,346040584244025	0,982113493014118
ENSG00000229105	ASTN2-AS1	9	116504283	-0,228160303252151	0,712037791992211	0,99310702225313
ENSG00000229117	RPL41	12	56116590	0,563438423377734	0,322616787850536	0,982113493014118
ENSG00000229119	RPLP0P9	5	166382305	-0,5570253185248	0,329380472126732	0,982113493014118
ENSG00000229124	VIM-AS1	10	17214239	0,751921851876779	0,142677760543002	0,947913339947632
ENSG00000229127	KANSL1L-AS1	2	210030572	-0,718424129237203	0,171583341164112	0,955023126173217
ENSG00000229133	RPS7P4	1	68242474	-0,0458619406808748	0,941627239910242	0,999260156932842
ENSG00000229140	CCDC26	8	128634199	-0,822332298717881	0,087462129196172	0,900357690051989
ENSG00000229150	CRYGEP	2	208108154	0,269666781036273	0,660857622592264	0,99310702225313
ENSG00000229153	EPHA1-AS1	7	143407784	0,593811831706897	0,291078382303584	0,976013485466734
ENSG00000229180	RABGEF1P1	7	66526088	-0,00560762952281697	0,992860181758901	0,999922672134254
ENSG00000229191		1	201023949	-0,538840466793034	0,348748490153356	0,982218422781925
ENSG00000229195		2	165794857	-0,459870467301256	0,435822552775611	0,990004736439828
ENSG00000229212		15	85180200	-0,659959126539223	0,225493069830974	0,965421393857074
ENSG00000229214	LINC00242	6	169788790	-0,530727441200244	0,357477029945961	0,982218422781925
ENSG00000229239		1	23670294	-0,891428531950512	0,0422381784831387	0,864737301353578
ENSG00000229257		9	137057663	0,0713848661883081	0,909187217477993	0,996079725731513
ENSG00000229261		10	69215333	-0,136855045735638	0,826296210165383	0,993532078360381
ENSG00000229262		20	18059493	0,272883025438608	0,656916131549761	0,99310702225313
ENSG00000229267	SNHG31	2	214810181	-0,321060889066837	0,598348354033661	0,99310702225313
ENSG00000229269		X	140931738	0,320412884038631	0,599129830050684	0,99310702225313
ENSG00000229278		10	99651595	-0,468731119610255	0,425830628009786	0,987743640572948
ENSG00000229294		1	65279456	-0,16477226821192	0,791158653241056	0,993532078360381
ENSG00000229299	ZBTB46-AS2	20	63744689	-0,209647592546011	0,735036860905025	0,99310702225313
ENSG00000229306		21	12999676	-0,799474505031319	0,104489721503322	0,906031792842849
ENSG00000229315	MCHR2-AS1	6	99993934	0,127656899799139	0,837904732868194	0,993532078360381
ENSG00000229320	KRT8P12	3	160565447	-0,293252806172067	0,632041799362328	0,99310702225313
ENSG00000229321		2	206798325	-0,593050896961996	0,291858196478687	0,976013485466734
ENSG00000229327	EPC1-AS1	10	32347397	-0,429322046079381	0,470660318707912	0,991253956739197
ENSG00000229334	TMEM44-AS2	3	194632904	-0,555182678037907	0,331330363981556	0,982113493014118
ENSG00000229336	SREK1IP1P1	21	19739709	-0,788354087533544	0,11309846195881	0,919323356447051
ENSG00000229337		2	177111036	-0,705838173287332	0,182833285537119	0,957317483446168
ENSG00000229344	MTCO2P12	1	632757	0,653089305878361	0,232090880312711	0,965421393857074
ENSG00000229348	HYI-AS1	1	43453927	-0,0292875223656674	0,96271530001933	0,999509917921462
ENSG00000229358	DPY19L1P1	7	32580949	-0,59475075872038	0,290116909719097	0,976013485466734
ENSG00000229367	HMGN2P19	1	229570532	-0,0634561799611854	0,919259337751174	0,996608514517038
ENSG00000229388	TAF12-DT	1	28643228	-0,545905946133498	0,341190603154136	0,982113493014118
ENSG00000229404	LINC00858	10	84267747	0,89825955895033	0,0383559730008078	0,857201006277926
ENSG00000229407		1	179816184	0,76916029866529	0,128427704159942	0,930328310804765
ENSG00000229425		21	15368966	0,151528198084207	0,807809180814702	0,993532078360381
ENSG00000229433	LINC02069	3	184725013	0,0344195430784677	0,956184331327916	0,999509917921462
ENSG00000229444	ST3GAL3-AS1	1	43709392	-0,591400756342233	0,293551142639162	0,976013485466734
ENSG00000229453	SPINK8	3	48306842	-0,906220035792284	0,0339854872305834	0,85029859080456
ENSG00000229474	PATL2	15	44665732	-0,353415160293078	0,559568981951605	0,99310702225313
ENSG00000229491		X	45183251	-0,0585789916037683	0,92545758981624	0,996608514517038
ENSG00000229503	RPL21P37	2	62532583	-0,720923615658641	0,169373733084618	0,953991288141329
ENSG00000229525	DNPEP-AS1	2	219388496	-0,327800763988566	0,590231074887069	0,99310702225313
ENSG00000229531	RABGAP1L-AS1	1	174934947	-0,251571856719583	0,683100250573364	0,99310702225313
ENSG00000229536	LINC02572	2	129825126	0,890639863790351	0,0426940043462907	0,864737301353578
ENSG00000229539	PANK2-AS1	20	3887289	0,140009943507168	0,82231794689719	0,993532078360381
ENSG00000229544	NKX1-2	10	124445243	0,670263586594003	0,215695891107093	0,965421393857074
ENSG00000229563	LINC01204	X	45505388	-0,552448126057957	0,3342293960439	0,982113493014118
ENSG00000229585	RPL21P44	4	53986587	0,0776753366598551	0,90120023071798	0,995709969499017
ENSG00000229589	ACVR2B-AS1	3	38451027	-0,735590602726621	0,156576483271356	0,95214945453794
ENSG00000229591		7	152120001	-0,382325407422424	0,525342106634064	0,991746205611134
ENSG00000229604	MTATP8P2	2	87824942	NA	NA	NA
ENSG00000229605	RPL21P93	10	28898996	-0,505531334914869	0,384914350379727	0,984558524948183
ENSG00000229618		7	12726152	-0,982622688960361	0,00274266297672275	0,678417561723628
ENSG00000229619	MBNL1-AS1	3	152245262	-0,988457947656418	0,00148595305659604	0,657303098254362
ENSG00000229625		8	98961428	-0,481671557881669	0,411333697525881	0,984686923378932
ENSG00000229637	PRAC2	17	48723185	-0,913126419542785	0,0303335812871104	0,846208063058247
ENSG00000229638	RPL4P4	3	185417495	-0,191770699492133	0,757334927744104	0,99333514797016
ENSG00000229644	NAMPTP1	10	36521721	0,703458498301033	0,184983166779531	0,957950210991145
ENSG00000229649	LINC02681	10	101252821	-0,148342490448691	0,811819496250158	0,993532078360381
ENSG00000229656	ITGB1-DT	10	32958437	-0,806573426571831	0,0991032705589031	0,902285021306335
ENSG00000229659	RPL26P6	10	73422259	0,747690607524045	0,146242351982084	0,9491170308125
ENSG00000229664		10	6025978	-0,362100474921973	0,549242451065691	0,992435052763084
ENSG00000229666	MAST4-AS1	5	67001383	-0,317544814194692	0,602590808325242	0,99310702225313
ENSG00000229676	ZNF492	19	22634324	0,98540649246581	0,00211164261738502	0,66242330298758
ENSG00000229715	EEF1DP3	13	31952580	-0,49698855277634	0,394326139055696	0,984558524948183
ENSG00000229721		5	180226378	-0,0761866871766159	0,903090020737042	0,99600664688209
ENSG00000229739	PDC-AS1	1	186423481	-0,72331983225529	0,167263186427931	0,953747428667611
ENSG00000229743	LINC01159	2	104865407	0,688994164271809	0,198202552163628	0,965421393857074
ENSG00000229774		2	120686635	-0,584589974944454	0,300565384950021	0,97884183696954
ENSG00000229807	XIST	X	73820649	-0,536461337950077	0,351302612865506	0,982218422781925
ENSG00000229809	ZNF688	16	30569672	0,296777145037495	0,627754193566701	0,99310702225313
ENSG00000229814	RPL35AP21	9	71589601	0,121938330846185	0,845128908730284	0,993532078360381
ENSG00000229847	EMX2OS	10	117473215	0,258354142167494	0,674750190266665	0,99310702225313
ENSG00000229848		17	81514047	-0,438391951591734	0,460255689350744	0,990272963782988
ENSG00000229852	KHDC1-AS1	6	73263212	-0,0530691832166636	0,93246194729403	0,997588784712674
ENSG00000229855		5	121164687	-0,168533367887645	0,786436843391741	0,993532078360381
ENSG00000229862	EEF1A1-AS1	6	73523618	0,123723799603896	0,842872794184313	0,993532078360381
ENSG00000229869	LARP4B-DT	10	933026	0,629534925407148	0,255100358699201	0,968439874535222
ENSG00000229891	LINC01315	22	42364387	0,0231010810474203	0,970589406402416	0,999509917921462
ENSG00000229896		6	12007670	0,944613244419402	0,0155167713605571	0,832033781075113
ENSG00000229897	SEPTIN7P7	9	98606833	-0,412127231541846	0,490521139815159	0,991253956739197
ENSG00000229944	EIF4EP2	17	49424269	-0,593172385467828	0,291733657285836	0,976013485466734
ENSG00000229950	TFAP2A-AS1	6	10409340	-0,58816342322327	0,296879831264038	0,976013485466734
ENSG00000229951	FOSL2-AS1	2	28384409	-0,49568385275361	0,395768273314153	0,984558524948183
ENSG00000229956	ZRANB2-DT	1	71081324	-0,837861120471448	0,0764380738012256	0,900357690051989
ENSG00000229970		7	8262264	0,0223606445098359	0,971531915872869	0,999509917921462
ENSG00000229980	TOB1-AS1	17	50866679	-0,0586365560899887	0,92538442242096	0,996608514517038
ENSG00000229981	LINC01435	10	107694973	0,198893550247576	0,748440549419597	0,99310702225313
ENSG00000229983		1	212168207	-0,497382735610026	0,39389067783833	0,984558524948183
ENSG00000229989	MIR181A1HG	1	198777861	-0,789423753407597	0,112261500779865	0,918012640181247
ENSG00000230006	ANKRD36BP2	2	88765807	0,656859397667196	0,228463587814036	0,965421393857074
ENSG00000230021		1	586071	0,804188502120171	0,100903222869963	0,902285021306335
ENSG00000230074		9	34665607	0,249765780067984	0,685326399902672	0,99310702225313
ENSG00000230082	PRRT3-AS1	3	9947404	0,22422084115375	0,716923671222784	0,99310702225313
ENSG00000230084	ZBTB47-AS1	3	42601961	0,201142079945248	0,745635486211845	0,99310702225313
ENSG00000230091	TMEM254-AS1	10	80046860	0,565652852750931	0,320289569130913	0,982113493014118
ENSG00000230102	LINC02028	3	194005259	-0,0635962735525595	0,919081325333458	0,996608514517038
ENSG00000230107		22	42438023	-0,58101494032184	0,304264297544367	0,982113493014118
ENSG00000230109	LINC02643	10	21340233	0,0396046523577138	0,949586976057012	0,999497210238468
ENSG00000230124	ACBD6	1	180269653	-0,716124106646789	0,173623877864293	0,956581226196375
ENSG00000230131	LINC02641	10	123356450	-0,476655661165884	0,416939227818466	0,986966360518093
ENSG00000230148	HOXB-AS1	17	48543551	-0,0273610894306389	0,965167126131689	0,999509917921462
ENSG00000230155	CEP250-AS1	20	35476203	0,372465766149208	0,536967409651918	0,991746205611134
ENSG00000230177			NA	0,601015019145163	0,283723582202359	0,974451076196833
ENSG00000230183	CNOT6LP1	15	56005715	-0,731012324032885	0,160539792310843	0,95214945453794
ENSG00000230185	HSDL2-AS1	9	112399512	-0,990893095197189	0,00104182770266134	0,657303098254362
ENSG00000230186		1	143905487	-0,611490103632446	0,27311692638241	0,9743470140708
ENSG00000230207	RPL4P5	9	7477045	-0,631409012977439	0,253248191511639	0,968132467345072
ENSG00000230212	CBR1-AS1	21	36069642	-0,0578572186579732	0,926375020943114	0,996664367179957
ENSG00000230215	LINC01840	3	184546714	-0,298957848847222	0,625103671560243	0,99310702225313
ENSG00000230226		20	63502287	-0,367639836488219	0,542675768512067	0,991746205611134
ENSG00000230269	LINC02525	6	3182626	-0,338430044347855	0,577470489132552	0,99310702225313
ENSG00000230286		2	26950308	0,377779459857414	0,530695871621838	0,991746205611134
ENSG00000230289		9	131516558	-0,772237362234151	0,125931264733164	0,928465779262472
ENSG00000230291		12	80102899	-0,118038774831632	0,850058103183597	0,993532078360381
ENSG00000230303		9	85783668	0,0127011771173178	0,983828793841319	0,999555859778735
ENSG00000230305		7	76524515	0,196152950258729	0,75186124029628	0,99310702225313
ENSG00000230311	TOMM20P4	X	73223124	0,606639841066632	0,278014865416975	0,9743470140708
ENSG00000230313	HCG24	6	33144783	-0,126188616281267	0,839759090135623	0,993532078360381
ENSG00000230314	ELOVL2-AS1	6	11043482	-0,163477774246546	0,792784503675292	0,993532078360381
ENSG00000230316	FEZF1-AS1	7	122303658	0,671988840339066	0,214067412062936	0,965421393857074
ENSG00000230317	LINC01284	X	51095836	-0,515089556307449	0,374448423048587	0,983503503535189
ENSG00000230319	TTLL1-AS1	22	43038585	-0,287133474218236	0,639497883221173	0,99310702225313
ENSG00000230323	LINC00159	21	32080316	-0,739900469957017	0,152872006064839	0,95214945453794
ENSG00000230325		1	236540094	-0,886689794808655	0,0450002313268616	0,871021848958928
ENSG00000230333		7	11180902	-0,633959632084248	0,250733259529793	0,967042391084948
ENSG00000230337	EXOSC10-AS1	1	11099430	-0,218364263509852	0,72419561238422	0,99310702225313
ENSG00000230342	FANCD2P2	3	11859674	NA	NA	NA
ENSG00000230364	RPL4P3	1	171683128	-0,54395574062709	0,343272616840787	0,982113493014118
ENSG00000230373	GOLGA6L5P	15	84507885	-0,767047118713607	0,130150551865394	0,933084884542752
ENSG00000230383	RPL6P19	7	137721985	0,791829207548623	0,110386204753041	0,917709284425511
ENSG00000230392		X	119291529	-0,858982918952216	0,0622063763961803	0,890253562318562
ENSG00000230393		2	100104919	0,409952501736081	0,493045363821805	0,991253956739197
ENSG00000230394			NA	-0,635650980577178	0,249069316998085	0,967042391084948
ENSG00000230408	BZW1-AS1	2	200780495	-0,0483260056069264	0,938493376801222	0,998397217745362
ENSG00000230415	LINC01786	1	1275223	-0,0903253185417221	0,885150806702102	0,994509437527354
ENSG00000230424	EMC1-AS1	1	19210348	0,747421373353223	0,14647003905569	0,949253048818757
ENSG00000230447	CTF2P	16	30904348	0,386329047631916	0,520636028688975	0,991746205611134
ENSG00000230448	LINC00276	2	13710531	-0,635858881388038	0,248864991644429	0,967042391084948
ENSG00000230449	RPL7P4	6	30696806	-0,738816674166771	0,1538011302374	0,95214945453794
ENSG00000230453	ANKRD18B	9	33524251	-0,0141397898791085	0,981997260301923	0,999555859778735
ENSG00000230454		3	50260303	-0,100920918634117	0,871721953459254	0,994288405662175
ENSG00000230461	PROX1-AS1	1	213817751	0,641423853073935	0,243412655112789	0,965421393857074
ENSG00000230479		21	36430360	-0,184549076215987	0,766365528233044	0,993532078360381
ENSG00000230487	PSMG3-AS1	7	1570073	-0,353828147868327	0,559077124622963	0,99310702225313
ENSG00000230489	VAV3-AS1	1	107964443	0,0656959285259967	0,916413554085442	0,996321568821951
ENSG00000230490		13	33354863	0,0271439854753303	0,965443448802635	0,999509917921462
ENSG00000230498		1	77081984	-0,0973459656710451	0,876251301131131	0,994329773380277
ENSG00000230500	MKX-AS1	10	27744786	0,209015107784002	0,735824323788787	0,99310702225313
ENSG00000230510	PPP5D1P	19	46480788	0,371528014239695	0,53807570501192	0,991746205611134
ENSG00000230513	THAP7-AS1	22	21001886	-0,755768557114639	0,139459676580038	0,946030625045734
ENSG00000230524	COL6A4P1	3	15151833	-0,0698976924385097	0,911076015287848	0,996321568821951
ENSG00000230530	LIMD1-AS1	3	45676369	-0,351460525854302	0,561898011307349	0,99310702225313
ENSG00000230532		17	48931791	0,0099815350002203	0,987291325956957	0,999665444408449
ENSG00000230533	LINC03004	6	137657998	-0,0338686833891536	0,956885298700393	0,999509917921462
ENSG00000230534		10	35098006	-0,629849876833186	0,254788837342839	0,968439874535222
ENSG00000230552		2	176723614	-0,347644706120202	0,566449973253658	0,99310702225313
ENSG00000230555	LINC02916	10	43420738	-0,28341931422999	0,644030382656264	0,99310702225313
ENSG00000230561	CCDC192	5	127703391	-0,877512456633489	0,0505041524093361	0,888394722243262
ENSG00000230562	FAM133DP	2	157379724	-0,274794648194596	0,654575214714957	0,99310702225313
ENSG00000230572	KMT2CP5	2	91686102	0,35034411468199	0,563229082441754	0,99310702225313
ENSG00000230583	GTF2IRD1P1	7	66809993	0,250490284142204	0,684433255365739	0,99310702225313
ENSG00000230590	FTX	X	73940435	-0,343706571442762	0,571155053782598	0,99310702225313
ENSG00000230601	TEX48	9	114666434	0,0091531642684354	0,988345992027895	0,999739079336143
ENSG00000230606	LINC02969	2	97416165	-0,896528291386182	0,0393285817455807	0,860754844376152
ENSG00000230612		5	132688681	-0,450193672957879	0,446793918459212	0,990272963782988
ENSG00000230615		1	44030414	-0,274332771698285	0,655140693596005	0,99310702225313
ENSG00000230623		1	200333193	0,618725850765909	0,265853169761612	0,971709757733052
ENSG00000230626		7	129126518	0,139487579455893	0,822976514879451	0,993532078360381
ENSG00000230629	RPS23P8	X	70962964	-0,72344172536457	0,16715602929819	0,953747428667611
ENSG00000230637		22	25327252	-0,583443962012188	0,301749836511882	0,979337525434004
ENSG00000230645	LINC01818	2	150169474	-0,653283012695785	0,231904128806508	0,965421393857074
ENSG00000230648		6	4018843	-0,674445356631006	0,211754627332132	0,965421393857074
ENSG00000230649		7	136025717	-0,706438695973305	0,182291885802926	0,957302676590038
ENSG00000230658	KLHL7-DT	7	23100214	-0,120904015571701	0,846436095908003	0,993532078360381
